EXPLOTACION,FECHA,MOTIVO_CAMBIO,EMPLAZAMIENTO,CALIBRE
ALICANTE,2023-12-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-11,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-11,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-11,TE-INSTALAR TELELECTURA,FACHADA,25
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-12,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-12,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-12,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-13,TE-INSTALAR TELELECTURA,BATERIA,25
ALICANTE,2023-12-13,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-13,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-13,TE-INSTALAR TELELECTURA,GALERIA,25
ALICANTE,2023-12-13,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-13,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2023-12-13,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-14,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-14,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2023-12-14,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-14,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-14,CM-CAMBIO CLASE O MODELO,BATERIA,25
ALICANTE,2023-12-14,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-14,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-14,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-15,RO-CONTADOR ROTO,ARQUETA,13
ALICANTE,2023-12-15,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-15,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-15,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-15,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-15,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-15,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-15,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-15,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-15,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-16,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-16,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2023-12-16,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-16,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-16,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-16,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-17,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-17,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-17,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-17,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2023-12-17,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-17,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-17,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2023-12-17,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-17,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2023-12-18,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-18,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-18,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-18,CM-CAMBIO CLASE O MODELO,ARQUETA,25
ALICANTE,2023-12-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-18,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-18,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-18,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-19,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-19,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-19,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-19,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-19,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2023-12-19,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-19,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-20,MR-MARCHA AL REVES,FACHADA,20
ALICANTE,2023-12-20,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2023-12-20,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-20,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-20,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2023-12-20,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-20,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-21,CM-CAMBIO CLASE O MODELO,ARQUETA,20
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-21,TE-INSTALAR TELELECTURA,FACHADA,25
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-21,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,ARQUETA,25
ALICANTE,2023-12-21,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2023-12-21,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-22,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2023-12-22,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-22,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-22,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-22,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-22,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-22,ED-CAMBIO POR EDAD,GALERIA,25
ALICANTE,2023-12-22,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-22,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2023-12-23,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-23,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-23,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-23,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-23,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-23,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-23,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,BATERIA,15
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-24,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-24,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2023-12-24,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-25,MR-MARCHA AL REVES,ARQUETA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-25,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2023-12-25,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-25,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-25,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2023-12-25,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2023-12-25,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-26,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-26,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-26,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-26,TE-INSTALAR TELELECTURA,FACHADA,20
ALICANTE,2023-12-26,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-26,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-26,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2023-12-26,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-26,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2023-12-26,TE-INSTALAR TELELECTURA,GALERIA,25
ALICANTE,2023-12-26,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2023-12-27,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2023-12-27,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2023-12-27,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-27,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2023-12-27,CM-CAMBIO CLASE O MODELO,BATERIA,25
ALICANTE,2023-12-27,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-27,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2023-12-27,CM-CAMBIO CLASE O MODELO,FACHADA,20
ALICANTE,2023-12-28,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2023-12-28,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-28,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2023-12-28,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2023-12-28,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2023-12-28,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2023-12-28,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2023-12-28,CM-CAMBIO CLASE O MODELO,BATERIA,20
ALICANTE,2024-01-01,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-01,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2024-01-01,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-01,TE-INSTALAR TELELECTURA,ARQUETA,20
ALICANTE,2024-01-01,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-01,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-01,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2024-01-01,CM-CAMBIO CLASE O MODELO,FACHADA,25
ALICANTE,2024-01-02,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-02,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-02,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-02,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-02,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-03,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-03,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2024-01-03,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-03,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-03,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-03,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-03,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-03,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-03,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-04,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-04,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-04,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-04,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2024-01-05,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-05,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-05,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-05,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-05,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-05,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-05,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-05,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-06,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-06,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-06,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-06,TE-INSTALAR TELELECTURA,GALERIA,20
ALICANTE,2024-01-06,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2024-01-06,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-07,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-07,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-07,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-07,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2024-01-07,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-07,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2024-01-07,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2024-01-07,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-07,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-07,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-07,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-07,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-08,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-08,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-08,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-08,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-09,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-09,ED-CAMBIO POR EDAD,ARQUETA,15
ALICANTE,2024-01-09,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-09,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,FACHADA,15
ALICANTE,2024-01-09,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-09,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-09,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-10,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-10,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-10,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-10,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-10,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-10,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2024-01-10,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2024-01-10,CM-CAMBIO CLASE O MODELO,BATERIA,15
ALICANTE,2024-01-10,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-10,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-10,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,ARQUETA,25
ALICANTE,2024-01-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-11,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-11,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-11,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-12,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-12,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-12,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-12,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-12,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-12,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-12,CM-CAMBIO CLASE O MODELO,FACHADA,25
ALICANTE,2024-01-12,ED-CAMBIO POR EDAD,GALERIA,20
ALICANTE,2024-01-12,TE-INSTALAR TELELECTURA,FACHADA,15
ALICANTE,2024-01-12,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-12,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-13,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-13,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-13,TE-INSTALAR TELELECTURA,ARQUETA,15
ALICANTE,2024-01-13,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-13,RO-CONTADOR ROTO,ARQUETA,20
ALICANTE,2024-01-13,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-13,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-13,ED-CAMBIO POR EDAD,FACHADA,13
ALICANTE,2024-01-13,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-13,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-14,CM-CAMBIO CLASE O MODELO,GALERIA,25
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2024-01-14,TE-INSTALAR TELELECTURA,FACHADA,20
ALICANTE,2024-01-14,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-15,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-15,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-15,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-15,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-15,ED-CAMBIO POR EDAD,BATERIA,25
ALICANTE,2024-01-15,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-15,CM-CAMBIO CLASE O MODELO,GALERIA,15
ALICANTE,2024-01-16,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-16,ED-CAMBIO POR EDAD,GALERIA,15
ALICANTE,2024-01-16,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-16,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2024-01-16,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2024-01-16,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-16,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-16,TE-INSTALAR TELELECTURA,BATERIA,20
ALICANTE,2024-01-16,TE-INSTALAR TELELECTURA,ARQUETA,25
ALICANTE,2024-01-16,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-16,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-17,CM-CAMBIO CLASE O MODELO,ARQUETA,15
ALICANTE,2024-01-17,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,GALERIA,15
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-17,ED-CAMBIO POR EDAD,ARQUETA,13
ALICANTE,2024-01-17,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-17,ED-CAMBIO POR EDAD,BATERIA,13
ALICANTE,2024-01-17,ED-CAMBIO POR EDAD,ARQUETA,20
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-17,CM-CAMBIO CLASE O MODELO,FACHADA,13
ALICANTE,2024-01-17,CM-CAMBIO CLASE O MODELO,BATERIA,13
ALICANTE,2024-01-17,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-17,CM-CAMBIO CLASE O MODELO,ARQUETA,13
ALICANTE,2024-01-18,TE-INSTALAR TELELECTURA,GALERIA,13
ALICANTE,2024-01-18,TE-INSTALAR TELELECTURA,BATERIA,13
ALICANTE,2024-01-18,TE-INSTALAR TELELECTURA,FACHADA,13
ALICANTE,2024-01-18,ED-CAMBIO POR EDAD,BATERIA,20
ALICANTE,2024-01-18,TE-INSTALAR TELELECTURA,ARQUETA,13
ALICANTE,2024-01-18,ED-CAMBIO POR EDAD,FACHADA,20
ALICANTE,2024-01-18,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-18,ED-CAMBIO POR EDAD,FACHADA,15
ALICANTE,2024-01-18,ED-CAMBIO POR EDAD,GALERIA,13
ALICANTE,2024-01-19,CM-CAMBIO CLASE O MODELO,GALERIA,13
ALICANTE,2024-01-19,TE-INSTALAR TELELECTURA,BATERIA,13
