Barrio,Uso,Fecha (aaaa/mm/dd),Consumo (litros),Nº Contratos
56-DISPERSOS,DOMESTICO,2024/09/30,"67,072",3
56-DISPERSOS,NO DOMESTICO,2024/09/30,"353,424",5
5-CAMPOAMOR,COMERCIAL,2024/09/30,"767,395",93
5-CAMPOAMOR,DOMESTICO,2024/09/30,"32,514,909","5,158"
5-CAMPOAMOR,NO DOMESTICO,2024/09/30,"3,029,605",384
6-LOS ANGELES,COMERCIAL,2024/09/30,"623,529",86
6-LOS ANGELES,DOMESTICO,2024/09/30,"32,052,988","4,792"
6-LOS ANGELES,NO DOMESTICO,2024/09/30,"3,230,070",369
7-SAN AGUSTIN,COMERCIAL,2024/09/30,"25,618",6
7-SAN AGUSTIN,DOMESTICO,2024/09/30,"4,754,006",700
7-SAN AGUSTIN,NO DOMESTICO,2024/09/30,"1,026,282",37
8-ALIPARK,COMERCIAL,2024/09/30,"29,657",20
8-ALIPARK,DOMESTICO,2024/09/30,"6,662,148","1,233"
8-ALIPARK,NO DOMESTICO,2024/09/30,"242,106",78
9-FLORIDA ALTA,COMERCIAL,2024/09/30,"222,141",39
9-FLORIDA ALTA,DOMESTICO,2024/09/30,"13,562,640","2,134"
9-FLORIDA ALTA,NO DOMESTICO,2024/09/30,"746,156",203
BACAROT,COMERCIAL,2024/09/30,"8,215",2
BACAROT,DOMESTICO,2024/09/30,"2,647,772",246
BACAROT,NO DOMESTICO,2024/09/30,"2,673,479",41
FONTCALENT,DOMESTICO,2024/09/30,"4,891,185",335
FONTCALENT,NO DOMESTICO,2024/09/30,"1,114,442",11
LA ALCORAYA,DOMESTICO,2024/09/30,"2,025,800",218
LA ALCORAYA,NO DOMESTICO,2024/09/30,"181,829",2
LA CAÑADA,COMERCIAL,2024/09/30,"128,929",1
LA CAÑADA,DOMESTICO,2024/09/30,"9,115,331",734
LA CAÑADA,NO DOMESTICO,2024/09/30,"10,574,766",25
MONNEGRE,DOMESTICO,2024/09/30,"1,940,336",105
MONNEGRE,NO DOMESTICO,2024/09/30,"9,279",1
MORALET,DOMESTICO,2024/09/30,"10,808,919",817
MORALET,NO DOMESTICO,2024/09/30,"350,506",22
PDA VALLONGA,DOMESTICO,2024/09/30,"2,629,668",148
REBOLLEDO,COMERCIAL,2024/09/30,,
REBOLLEDO,DOMESTICO,2024/09/30,"6,831,262",546
REBOLLEDO,NO DOMESTICO,2024/09/30,"688,517",21
SANTA FAZ,COMERCIAL,2024/09/30,"163,627",6
SANTA FAZ,DOMESTICO,2024/09/30,"5,922,953",384
SANTA FAZ,NO DOMESTICO,2024/09/30,"4,901,829",35
TABARCA,COMERCIAL,2024/09/30,"64,690",2
TABARCA,DOMESTICO,2024/09/30,"960,212",156
TABARCA,NO DOMESTICO,2024/09/30,"744,080",22
VERDEGAS,COMERCIAL,2024/09/30,"7,534",1
VERDEGAS,DOMESTICO,2024/09/30,"2,149,274",219
VERDEGAS,NO DOMESTICO,2024/09/30,"59,167",6
VILLAFRANQUEZA,COMERCIAL,2024/09/30,"2,055,826",10
VILLAFRANQUEZA,DOMESTICO,2024/09/30,"12,361,229","1,466"
VILLAFRANQUEZA,NO DOMESTICO,2024/09/30,"8,601,870",115
10-FLORIDA BAJA,COMERCIAL,2024/10/31,"823,422",117
10-FLORIDA BAJA,DOMESTICO,2024/10/31,"30,327,994","5,064"
10-FLORIDA BAJA,NO DOMESTICO,2024/10/31,"6,387,627",430
11-CIUDAD DE ASIS,COMERCIAL,2024/10/31,"4,265,024",120
11-CIUDAD DE ASIS,DOMESTICO,2024/10/31,"17,085,618","2,506"
11-CIUDAD DE ASIS,NO DOMESTICO,2024/10/31,"20,758,463",571
12-POLIGONO BABEL,COMERCIAL,2024/10/31,"1,076,887",94
12-POLIGONO BABEL,DOMESTICO,2024/10/31,"40,873,704","5,839"
12-POLIGONO BABEL,NO DOMESTICO,2024/10/31,"6,065,587",280
13-SAN GABRIEL,COMERCIAL,2024/10/31,"380,507",32
13-SAN GABRIEL,DOMESTICO,2024/10/31,"16,734,131","2,421"
13-SAN GABRIEL,NO DOMESTICO,2024/10/31,"2,767,607",163
14-ENSANCHE DIPUTACION,COMERCIAL,2024/10/31,"4,050,436",395
14-ENSANCHE DIPUTACION,DOMESTICO,2024/10/31,"44,991,415","7,907"
14-ENSANCHE DIPUTACION,NO DOMESTICO,2024/10/31,"17,204,559","1,306"
15-POLIGONO SAN BLAS,COMERCIAL,2024/10/31,"1,290,550",129
15-POLIGONO SAN BLAS,DOMESTICO,2024/10/31,"70,183,706","9,332"
15-POLIGONO SAN BLAS,NO DOMESTICO,2024/10/31,"13,491,933",358
16-PLA DEL BON REPOS,COMERCIAL,2024/10/31,"513,917",98
16-PLA DEL BON REPOS,DOMESTICO,2024/10/31,"38,055,333","6,417"
16-PLA DEL BON REPOS,NO DOMESTICO,2024/10/31,"3,172,540",342
17-CAROLINAS ALTAS,COMERCIAL,2024/10/31,"1,112,526",181
17-CAROLINAS ALTAS,DOMESTICO,2024/10/31,"59,809,585","8,630"
17-CAROLINAS ALTAS,NO DOMESTICO,2024/10/31,"12,065,493",737
18-CAROLINAS BAJAS,COMERCIAL,2024/10/31,"347,668",98
18-CAROLINAS BAJAS,DOMESTICO,2024/10/31,"25,396,413","3,910"
18-CAROLINAS BAJAS,NO DOMESTICO,2024/10/31,"3,943,738",334
19-GARBINET,COMERCIAL,2024/10/31,"1,363,822",106
19-GARBINET,DOMESTICO,2024/10/31,"42,948,489","5,550"
19-GARBINET,NO DOMESTICO,2024/10/31,"7,859,986",275
1-BENALUA,COMERCIAL,2024/10/31,"1,045,079",165
1-BENALUA,DOMESTICO,2024/10/31,"29,027,247","4,955"
1-BENALUA,NO DOMESTICO,2024/10/31,"3,344,550",547
20-RABASA,COMERCIAL,2024/10/31,"55,633",9
20-RABASA,DOMESTICO,2024/10/31,"7,318,730","1,016"
20-RABASA,NO DOMESTICO,2024/10/31,"4,036,280",70
21-TOMBOLA,COMERCIAL,2024/10/31,"64,673",8
21-TOMBOLA,DOMESTICO,2024/10/31,"7,144,082","1,008"
21-TOMBOLA,NO DOMESTICO,2024/10/31,"248,906",56
22-CASCO ANTIGUO - SANTA CRUZ,COMERCIAL,2024/10/31,"2,494,593",128
22-CASCO ANTIGUO - SANTA CRUZ,DOMESTICO,2024/10/31,"10,720,781","1,838"
22-CASCO ANTIGUO - SANTA CRUZ,NO DOMESTICO,2024/10/31,"8,278,379",394
23-RAVAL ROIG -V. DEL SOCORRO,COMERCIAL,2024/10/31,"124,612",15
23-RAVAL ROIG -V. DEL SOCORRO,DOMESTICO,2024/10/31,"5,114,587","1,136"
23-RAVAL ROIG -V. DEL SOCORRO,NO DOMESTICO,2024/10/31,"337,562",80
24-SAN BLAS - SANTO DOMINGO,COMERCIAL,2024/10/31,"401,366",87
24-SAN BLAS - SANTO DOMINGO,DOMESTICO,2024/10/31,"25,225,178","4,124"
24-SAN BLAS - SANTO DOMINGO,NO DOMESTICO,2024/10/31,"2,348,874",419
25-ALTOZANO - CONDE LUMIARES,COMERCIAL,2024/10/31,"497,151",107
25-ALTOZANO - CONDE LUMIARES,DOMESTICO,2024/10/31,"27,018,578","4,104"
25-ALTOZANO - CONDE LUMIARES,NO DOMESTICO,2024/10/31,"2,978,354",295
26-SIDI IFNI - NOU ALACANT,COMERCIAL,2024/10/31,"13,434",15
26-SIDI IFNI - NOU ALACANT,DOMESTICO,2024/10/31,"5,603,746",798
26-SIDI IFNI - NOU ALACANT,NO DOMESTICO,2024/10/31,"301,325",28
27-SAN FERNANDO-PRIN. MERCEDES,COMERCIAL,2024/10/31,"232,717",18
27-SAN FERNANDO-PRIN. MERCEDES,DOMESTICO,2024/10/31,"10,474,872","1,704"
27-SAN FERNANDO-PRIN. MERCEDES,NO DOMESTICO,2024/10/31,"761,244",65
28-EL PALMERAL,COMERCIAL,2024/10/31,"215,198",18
28-EL PALMERAL,DOMESTICO,2024/10/31,"5,002,251",770
28-EL PALMERAL,NO DOMESTICO,2024/10/31,"24,810,865",68
29-URBANOVA,COMERCIAL,2024/10/31,"267,787",12
29-URBANOVA,DOMESTICO,2024/10/31,"3,833,027","1,408"
29-URBANOVA,NO DOMESTICO,2024/10/31,"1,403,283",33
2-SAN ANTON,COMERCIAL,2024/10/31,"98,256",16
2-SAN ANTON,DOMESTICO,2024/10/31,"6,515,760",989
2-SAN ANTON,NO DOMESTICO,2024/10/31,"522,861",103
30-DIVINA PASTORA,COMERCIAL,2024/10/31,"204,914",37
30-DIVINA PASTORA,DOMESTICO,2024/10/31,"4,606,547",627
30-DIVINA PASTORA,NO DOMESTICO,2024/10/31,"2,861,992",134
31-CIUDAD JARDIN,COMERCIAL,2024/10/31,"32,118",2
31-CIUDAD JARDIN,DOMESTICO,2024/10/31,"3,371,499",368
31-CIUDAD JARDIN,NO DOMESTICO,2024/10/31,"1,362,910",12
32-VIRGEN DEL REMEDIO,COMERCIAL,2024/10/31,"225,899",27
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/10/31,"41,126,171","5,767"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/10/31,"2,570,377",131
33- MORANT -SAN NICOLAS BARI,COMERCIAL,2024/10/31,"966,208",33
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/10/31,"18,863,511","2,677"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/10/31,"3,273,109",100
34-COLONIA REQUENA,COMERCIAL,2024/10/31,"107,257",11
34-COLONIA REQUENA,DOMESTICO,2024/10/31,"3,986,682",558
34-COLONIA REQUENA,NO DOMESTICO,2024/10/31,"46,574",12
35-VIRGEN DEL CARMEN,COMERCIAL,2024/10/31,648,1
35-VIRGEN DEL CARMEN,DOMESTICO,2024/10/31,"5,931,202",641
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/10/31,"109,100",19
36-CUATROCIENTAS VIVIENDAS,COMERCIAL,2024/10/31,307,3
36-CUATROCIENTAS VIVIENDAS,DOMESTICO,2024/10/31,"1,700,770",259
36-CUATROCIENTAS VIVIENDAS,NO DOMESTICO,2024/10/31,"142,308",16
37-JUAN XXIII,COMERCIAL,2024/10/31,"1,742,789",19
37-JUAN XXIII,DOMESTICO,2024/10/31,"21,353,614","3,058"
37-JUAN XXIII,NO DOMESTICO,2024/10/31,"3,928,698",46
38-VISTAHERMOSA,COMERCIAL,2024/10/31,"1,527,496",31
38-VISTAHERMOSA,DOMESTICO,2024/10/31,"20,206,896","2,310"
38-VISTAHERMOSA,NO DOMESTICO,2024/10/31,"14,901,345",141
39-ALBUFERETA,COMERCIAL,2024/10/31,"640,264",67
39-ALBUFERETA,DOMESTICO,2024/10/31,"46,765,678","8,092"
39-ALBUFERETA,NO DOMESTICO,2024/10/31,"10,924,963",335
3-CENTRO,COMERCIAL,2024/10/31,"5,114,298",378
3-CENTRO,DOMESTICO,2024/10/31,"22,440,263","4,106"
3-CENTRO,NO DOMESTICO,2024/10/31,"11,157,524","1,142"
40-CABO DE LAS HUERTAS,COMERCIAL,2024/10/31,"544,984",48
40-CABO DE LAS HUERTAS,DOMESTICO,2024/10/31,"50,072,897","6,747"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/10/31,"8,042,628",183
41-PLAYA DE SAN JUAN,COMERCIAL,2024/10/31,"2,883,222",204
41-PLAYA DE SAN JUAN,DOMESTICO,2024/10/31,"90,422,097","15,194"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/10/31,"16,292,595",509
4-MERCADO,COMERCIAL,2024/10/31,"2,091,710",191
4-MERCADO,DOMESTICO,2024/10/31,"34,139,986","5,490"
4-MERCADO,NO DOMESTICO,2024/10/31,"5,673,067",682
53-POLIGONO ATALAYAS,COMERCIAL,2024/10/31,"742,681",44
53-POLIGONO ATALAYAS,NO DOMESTICO,2024/10/31,"8,789,789",153
54-POLIGONO VALLONGA,COMERCIAL,2024/10/31,"1,731,455",63
54-POLIGONO VALLONGA,NO DOMESTICO,2024/10/31,"8,269,668",214
55-PUERTO,COMERCIAL,2024/10/31,"381,516",7
55-PUERTO,NO DOMESTICO,2024/10/31,"4,193,943",21
56-DISPERSOS,DOMESTICO,2024/10/31,"120,914",3
56-DISPERSOS,NO DOMESTICO,2024/10/31,"152,282",5
5-CAMPOAMOR,COMERCIAL,2024/10/31,"821,649",96
5-CAMPOAMOR,DOMESTICO,2024/10/31,"34,601,391","5,029"
5-CAMPOAMOR,NO DOMESTICO,2024/10/31,"3,265,511",378
6-LOS ANGELES,COMERCIAL,2024/10/31,"725,513",91
6-LOS ANGELES,DOMESTICO,2024/10/31,"33,710,227","5,013"
6-LOS ANGELES,NO DOMESTICO,2024/10/31,"3,560,871",387
7-SAN AGUSTIN,COMERCIAL,2024/10/31,"31,926",6
7-SAN AGUSTIN,DOMESTICO,2024/10/31,"4,942,231",723
7-SAN AGUSTIN,NO DOMESTICO,2024/10/31,"1,418,130",37
8-ALIPARK,COMERCIAL,2024/10/31,"44,752",21
8-ALIPARK,DOMESTICO,2024/10/31,"6,878,413","1,234"
8-ALIPARK,NO DOMESTICO,2024/10/31,"243,859",78
9-FLORIDA ALTA,COMERCIAL,2024/10/31,"254,988",43
9-FLORIDA ALTA,DOMESTICO,2024/10/31,"13,958,896","2,193"
9-FLORIDA ALTA,NO DOMESTICO,2024/10/31,"809,796",207
BACAROT,COMERCIAL,2024/10/31,"4,280",2
BACAROT,DOMESTICO,2024/10/31,"2,590,678",247
BACAROT,NO DOMESTICO,2024/10/31,"5,431,038",43
FONTCALENT,DOMESTICO,2024/10/31,"4,463,883",336
FONTCALENT,NO DOMESTICO,2024/10/31,"1,371,696",11
LA ALCORAYA,DOMESTICO,2024/10/31,"1,999,055",218
LA ALCORAYA,NO DOMESTICO,2024/10/31,"336,227",2
LA CAÑADA,COMERCIAL,2024/10/31,"142,983",1
LA CAÑADA,DOMESTICO,2024/10/31,"8,318,579",736
LA CAÑADA,NO DOMESTICO,2024/10/31,"4,940,068",24
MONNEGRE,DOMESTICO,2024/10/31,"1,885,495",105
MONNEGRE,NO DOMESTICO,2024/10/31,"1,887",1
MORALET,DOMESTICO,2024/10/31,"9,883,820",816
MORALET,NO DOMESTICO,2024/10/31,"346,256",24
PDA VALLONGA,DOMESTICO,2024/10/31,"2,207,256",148
REBOLLEDO,COMERCIAL,2024/10/31,,
REBOLLEDO,DOMESTICO,2024/10/31,"6,645,852",547
REBOLLEDO,NO DOMESTICO,2024/10/31,"551,488",21
SANTA FAZ,COMERCIAL,2024/10/31,"165,686",6
SANTA FAZ,DOMESTICO,2024/10/31,"5,873,395",384
SANTA FAZ,NO DOMESTICO,2024/10/31,"4,854,348",35
TABARCA,COMERCIAL,2024/10/31,"56,315",2
TABARCA,DOMESTICO,2024/10/31,"608,794",156
TABARCA,NO DOMESTICO,2024/10/31,"431,402",22
VERDEGAS,COMERCIAL,2024/10/31,"5,379",1
VERDEGAS,DOMESTICO,2024/10/31,"2,069,248",219
VERDEGAS,NO DOMESTICO,2024/10/31,"78,355",5
VILLAFRANQUEZA,COMERCIAL,2024/10/31,"301,999",10
VILLAFRANQUEZA,DOMESTICO,2024/10/31,"12,035,107","1,467"
VILLAFRANQUEZA,NO DOMESTICO,2024/10/31,"8,483,773",116
10-FLORIDA BAJA,COMERCIAL,2024/11/30,"767,658",116
10-FLORIDA BAJA,DOMESTICO,2024/11/30,"29,263,527","4,979"
10-FLORIDA BAJA,NO DOMESTICO,2024/11/30,"6,113,806",429
11-CIUDAD DE ASIS,COMERCIAL,2024/11/30,"4,066,320",121
11-CIUDAD DE ASIS,DOMESTICO,2024/11/30,"16,576,456","2,609"
11-CIUDAD DE ASIS,NO DOMESTICO,2024/11/30,"18,926,365",593
12-POLIGONO BABEL,COMERCIAL,2024/11/30,"906,759",92
12-POLIGONO BABEL,DOMESTICO,2024/11/30,"39,758,951","6,044"
12-POLIGONO BABEL,NO DOMESTICO,2024/11/30,"5,661,414",282
13-SAN GABRIEL,COMERCIAL,2024/11/30,"377,633",32
13-SAN GABRIEL,DOMESTICO,2024/11/30,"16,255,373","2,421"
13-SAN GABRIEL,NO DOMESTICO,2024/11/30,"2,852,082",163
14-ENSANCHE DIPUTACION,COMERCIAL,2024/11/30,"3,056,223",403
14-ENSANCHE DIPUTACION,DOMESTICO,2024/11/30,"44,914,983","7,927"
14-ENSANCHE DIPUTACION,NO DOMESTICO,2024/11/30,"14,827,132","1,308"
15-POLIGONO SAN BLAS,COMERCIAL,2024/11/30,"1,358,405",130
15-POLIGONO SAN BLAS,DOMESTICO,2024/11/30,"68,597,907","9,504"
15-POLIGONO SAN BLAS,NO DOMESTICO,2024/11/30,"13,219,694",365
16-PLA DEL BON REPOS,COMERCIAL,2024/11/30,"507,786",96
16-PLA DEL BON REPOS,DOMESTICO,2024/11/30,"36,415,706","6,378"
16-PLA DEL BON REPOS,NO DOMESTICO,2024/11/30,"2,519,174",335
17-CAROLINAS ALTAS,COMERCIAL,2024/11/30,"1,123,630",183
17-CAROLINAS ALTAS,DOMESTICO,2024/11/30,"58,583,821","8,700"
17-CAROLINAS ALTAS,NO DOMESTICO,2024/11/30,"11,392,292",742
18-CAROLINAS BAJAS,COMERCIAL,2024/11/30,"304,390",102
18-CAROLINAS BAJAS,DOMESTICO,2024/11/30,"24,778,591","3,849"
18-CAROLINAS BAJAS,NO DOMESTICO,2024/11/30,"3,678,715",333
19-GARBINET,COMERCIAL,2024/11/30,"1,393,400",107
19-GARBINET,DOMESTICO,2024/11/30,"41,949,794","5,565"
19-GARBINET,NO DOMESTICO,2024/11/30,"8,130,587",276
1-BENALUA,COMERCIAL,2024/11/30,"967,948",165
1-BENALUA,DOMESTICO,2024/11/30,"28,548,405","5,105"
1-BENALUA,NO DOMESTICO,2024/11/30,"3,155,655",549
20-RABASA,COMERCIAL,2024/11/30,"60,116",10
20-RABASA,DOMESTICO,2024/11/30,"7,287,533",992
20-RABASA,NO DOMESTICO,2024/11/30,"3,910,443",71
21-TOMBOLA,COMERCIAL,2024/11/30,"60,956",8
21-TOMBOLA,DOMESTICO,2024/11/30,"6,878,996","1,008"
21-TOMBOLA,NO DOMESTICO,2024/11/30,"235,332",56
22-CASCO ANTIGUO - SANTA CRUZ,COMERCIAL,2024/11/30,"2,289,457",131
22-CASCO ANTIGUO - SANTA CRUZ,DOMESTICO,2024/11/30,"9,216,244","1,918"
22-CASCO ANTIGUO - SANTA CRUZ,NO DOMESTICO,2024/11/30,"7,660,215",404
23-RAVAL ROIG -V. DEL SOCORRO,COMERCIAL,2024/11/30,"124,646",15
23-RAVAL ROIG -V. DEL SOCORRO,DOMESTICO,2024/11/30,"4,798,289","1,193"
23-RAVAL ROIG -V. DEL SOCORRO,NO DOMESTICO,2024/11/30,"359,393",81
24-SAN BLAS - SANTO DOMINGO,COMERCIAL,2024/11/30,"372,869",87
24-SAN BLAS - SANTO DOMINGO,DOMESTICO,2024/11/30,"24,396,542","4,341"
24-SAN BLAS - SANTO DOMINGO,NO DOMESTICO,2024/11/30,"2,229,140",432
25-ALTOZANO - CONDE LUMIARES,COMERCIAL,2024/11/30,"546,214",117
25-ALTOZANO - CONDE LUMIARES,DOMESTICO,2024/11/30,"26,329,429","4,105"
25-ALTOZANO - CONDE LUMIARES,NO DOMESTICO,2024/11/30,"3,096,155",296
26-SIDI IFNI - NOU ALACANT,COMERCIAL,2024/11/30,"13,043",16
26-SIDI IFNI - NOU ALACANT,DOMESTICO,2024/11/30,"5,379,822",851
26-SIDI IFNI - NOU ALACANT,NO DOMESTICO,2024/11/30,"238,675",29
27-SAN FERNANDO-PRIN. MERCEDES,COMERCIAL,2024/11/30,"249,349",18
27-SAN FERNANDO-PRIN. MERCEDES,DOMESTICO,2024/11/30,"10,476,116","1,861"
27-SAN FERNANDO-PRIN. MERCEDES,NO DOMESTICO,2024/11/30,"812,921",68
28-EL PALMERAL,COMERCIAL,2024/11/30,"215,151",18
28-EL PALMERAL,DOMESTICO,2024/11/30,"4,795,299",771
28-EL PALMERAL,NO DOMESTICO,2024/11/30,"25,119,348",69
29-URBANOVA,COMERCIAL,2024/11/30,"147,486",12
29-URBANOVA,DOMESTICO,2024/11/30,"3,235,174","1,410"
29-URBANOVA,NO DOMESTICO,2024/11/30,"1,367,512",33
2-SAN ANTON,COMERCIAL,2024/11/30,"58,683",16
2-SAN ANTON,DOMESTICO,2024/11/30,"6,021,295",987
2-SAN ANTON,NO DOMESTICO,2024/11/30,"530,630",103
30-DIVINA PASTORA,COMERCIAL,2024/11/30,"209,043",37
30-DIVINA PASTORA,DOMESTICO,2024/11/30,"4,482,947",621
30-DIVINA PASTORA,NO DOMESTICO,2024/11/30,"2,008,656",134
31-CIUDAD JARDIN,COMERCIAL,2024/11/30,"50,590",2
31-CIUDAD JARDIN,DOMESTICO,2024/11/30,"3,014,680",367
31-CIUDAD JARDIN,NO DOMESTICO,2024/11/30,"1,209,550",12
32-VIRGEN DEL REMEDIO,COMERCIAL,2024/11/30,"199,400",27
32-VIRGEN DEL REMEDIO,DOMESTICO,2024/11/30,"39,384,244","5,732"
32-VIRGEN DEL REMEDIO,NO DOMESTICO,2024/11/30,"2,102,359",130
33- MORANT -SAN NICOLAS BARI,COMERCIAL,2024/11/30,"953,782",33
33- MORANT -SAN NICOLAS BARI,DOMESTICO,2024/11/30,"18,258,048","2,669"
33- MORANT -SAN NICOLAS BARI,NO DOMESTICO,2024/11/30,"3,154,078",101
34-COLONIA REQUENA,COMERCIAL,2024/11/30,"90,778",11
34-COLONIA REQUENA,DOMESTICO,2024/11/30,"3,824,641",527
34-COLONIA REQUENA,NO DOMESTICO,2024/11/30,"46,312",11
35-VIRGEN DEL CARMEN,COMERCIAL,2024/11/30,479,1
35-VIRGEN DEL CARMEN,DOMESTICO,2024/11/30,"5,727,097",631
35-VIRGEN DEL CARMEN,NO DOMESTICO,2024/11/30,"124,014",19
36-CUATROCIENTAS VIVIENDAS,COMERCIAL,2024/11/30,297,3
36-CUATROCIENTAS VIVIENDAS,DOMESTICO,2024/11/30,"1,658,512",256
36-CUATROCIENTAS VIVIENDAS,NO DOMESTICO,2024/11/30,"127,545",16
37-JUAN XXIII,COMERCIAL,2024/11/30,"1,755,790",18
37-JUAN XXIII,DOMESTICO,2024/11/30,"20,592,936","2,985"
37-JUAN XXIII,NO DOMESTICO,2024/11/30,"3,067,610",46
38-VISTAHERMOSA,COMERCIAL,2024/11/30,"1,567,615",31
38-VISTAHERMOSA,DOMESTICO,2024/11/30,"18,280,162","2,308"
38-VISTAHERMOSA,NO DOMESTICO,2024/11/30,"12,904,931",142
39-ALBUFERETA,COMERCIAL,2024/11/30,"597,017",68
39-ALBUFERETA,DOMESTICO,2024/11/30,"42,608,836","8,099"
39-ALBUFERETA,NO DOMESTICO,2024/11/30,"8,136,047",338
3-CENTRO,COMERCIAL,2024/11/30,"4,736,968",384
3-CENTRO,DOMESTICO,2024/11/30,"21,804,186","4,237"
3-CENTRO,NO DOMESTICO,2024/11/30,"10,729,087","1,187"
40-CABO DE LAS HUERTAS,COMERCIAL,2024/11/30,"501,233",48
40-CABO DE LAS HUERTAS,DOMESTICO,2024/11/30,"46,293,234","6,742"
40-CABO DE LAS HUERTAS,NO DOMESTICO,2024/11/30,"6,966,515",182
41-PLAYA DE SAN JUAN,COMERCIAL,2024/11/30,"2,178,478",204
41-PLAYA DE SAN JUAN,DOMESTICO,2024/11/30,"82,401,436","15,195"
41-PLAYA DE SAN JUAN,NO DOMESTICO,2024/11/30,"16,812,518",507
4-MERCADO,COMERCIAL,2024/11/30,"1,802,753",193
4-MERCADO,DOMESTICO,2024/11/30,"32,906,534","5,491"
4-MERCADO,NO DOMESTICO,2024/11/30,"5,254,139",682
53-POLIGONO ATALAYAS,COMERCIAL,2024/11/30,"620,696",44
53-POLIGONO ATALAYAS,NO DOMESTICO,2024/11/30,"8,008,056",153
54-POLIGONO VALLONGA,COMERCIAL,2024/11/30,"1,672,198",64
54-POLIGONO VALLONGA,NO DOMESTICO,2024/11/30,"7,641,660",215
55-PUERTO,COMERCIAL,2024/11/30,"323,782",7
55-PUERTO,NO DOMESTICO,2024/11/30,"3,334,466",20
56-DISPERSOS,DOMESTICO,2024/11/30,"112,076",3
56-DISPERSOS,NO DOMESTICO,2024/11/30,"78,535",5
5-CAMPOAMOR,COMERCIAL,2024/11/30,"654,547",97
5-CAMPOAMOR,DOMESTICO,2024/11/30,"33,151,325","5,017"
5-CAMPOAMOR,NO DOMESTICO,2024/11/30,"2,896,102",377
6-LOS ANGELES,COMERCIAL,2024/11/30,"686,048",90
6-LOS ANGELES,DOMESTICO,2024/11/30,"33,058,474","4,897"
6-LOS ANGELES,NO DOMESTICO,2024/11/30,"3,323,284",376
7-SAN AGUSTIN,COMERCIAL,2024/11/30,"29,815",6
7-SAN AGUSTIN,DOMESTICO,2024/11/30,"4,769,733",707
7-SAN AGUSTIN,NO DOMESTICO,2024/11/30,"916,396",37
8-ALIPARK,COMERCIAL,2024/11/30,"33,934",23
8-ALIPARK,DOMESTICO,2024/11/30,"6,947,764","1,329"
8-ALIPARK,NO DOMESTICO,2024/11/30,"252,056",83
9-FLORIDA ALTA,COMERCIAL,2024/11/30,"302,192",46
9-FLORIDA ALTA,DOMESTICO,2024/11/30,"13,727,312","2,295"
9-FLORIDA ALTA,NO DOMESTICO,2024/11/30,"731,408",211
BACAROT,COMERCIAL,2024/11/30,"2,754",2
BACAROT,DOMESTICO,2024/11/30,"2,507,555",246
BACAROT,NO DOMESTICO,2024/11/30,"10,123,747",41
FONTCALENT,DOMESTICO,2024/11/30,"3,530,541",334
FONTCALENT,NO DOMESTICO,2024/11/30,"930,315",11
LA ALCORAYA,DOMESTICO,2024/11/30,"1,481,747",218
LA ALCORAYA,NO DOMESTICO,2024/11/30,"354,402",2
LA CAÑADA,COMERCIAL,2024/11/30,"153,290",1
LA CAÑADA,DOMESTICO,2024/11/30,"6,335,717",735
LA CAÑADA,NO DOMESTICO,2024/11/30,"5,701,153",24
MONNEGRE,DOMESTICO,2024/11/30,"1,162,356",107
MONNEGRE,NO DOMESTICO,2024/11/30,"4,824",1
MORALET,DOMESTICO,2024/11/30,"7,458,714",814
MORALET,NO DOMESTICO,2024/11/30,"359,691",24
PDA VALLONGA,DOMESTICO,2024/11/30,"1,812,116",149
REBOLLEDO,COMERCIAL,2024/11/30,,
REBOLLEDO,DOMESTICO,2024/11/30,"5,273,823",547
REBOLLEDO,NO DOMESTICO,2024/11/30,"596,932",21
SANTA FAZ,COMERCIAL,2024/11/30,"163,266",6
SANTA FAZ,DOMESTICO,2024/11/30,"5,401,266",386
SANTA FAZ,NO DOMESTICO,2024/11/30,"4,132,908",35
TABARCA,COMERCIAL,2024/11/30,"46,313",2
TABARCA,DOMESTICO,2024/11/30,"271,145",156
TABARCA,NO DOMESTICO,2024/11/30,"189,362",22
VERDEGAS,COMERCIAL,2024/11/30,"4,403",1
VERDEGAS,DOMESTICO,2024/11/30,"1,682,040",219
VERDEGAS,NO DOMESTICO,2024/11/30,"54,794",5
VILLAFRANQUEZA,COMERCIAL,2024/11/30,"2,272,278",12
VILLAFRANQUEZA,DOMESTICO,2024/11/30,"10,427,511","1,469"
VILLAFRANQUEZA,NO DOMESTICO,2024/11/30,"7,724,040",115
10-FLORIDA BAJA,COMERCIAL,2024/12/31,"815,079",116
10-FLORIDA BAJA,DOMESTICO,2024/12/31,"30,384,180","4,865"
10-FLORIDA BAJA,NO DOMESTICO,2024/12/31,"5,523,961",429
11-CIUDAD DE ASIS,COMERCIAL,2024/12/31,"3,658,897",123
11-CIUDAD DE ASIS,DOMESTICO,2024/12/31,"17,423,284","2,559"
11-CIUDAD DE ASIS,NO DOMESTICO,2024/12/31,"17,316,200",584
